"CD_MUNTY_REFNIS","CD_RES_SECTOR","SECTOR_NAME","COMMUNE"
11009,"11009B19-","DE LEEUWERIK","BRECHT"
11009,"11009B20-","GROOT EN KLEIN VEERLE","BRECHT"
11009,"11009B29-","DE HOUW - GALGEVOORT","BRECHT"
11009,"11009B2MA","D'HOEF","BRECHT"
11009,"11009A5AA","ROMMERSHEIDE - LAKVEN","BRECHT"
11009,"11009A5PA","NOTTEBOHM","BRECHT"
11009,"11009B00-","SINT-LENAARTS-CENTRUM","BRECHT"
11009,"11009B01-","POTHOEK","BRECHT"
11009,"11009B02-","HEIKEN","BRECHT"
11009,"11009B032","KONINGSSTOEL","BRECHT"
11009,"11009C090","KLOOSTERVELD-VERSPR. BEW.","BRECHT"
11009,"11009C020","ZAND","BRECHT"
11009,"11009B2PA","VEERLE - VERSPREIDE BEWONING","BRECHT"
11009,"11009C00-","SINT-JOB-IN-'T GOOR - CENTRUM","BRECHT"
11009,"11009C03-","SINT-JOB-IN-'T GOOR - DORP-N.","BRECHT"
11009,"11009C08-","CHRISTUS-KONING","BRECHT"
11013,"11013A01-","MUSSENBURG","EDEGEM"
11013,"11013A050","GRIJPEGEM","EDEGEM"
11013,"11013A02-","BUIZEGEM","EDEGEM"
11013,"11013A12-","VERBRANDE HOEVE","EDEGEM"
11013,"11013A090","HOF TER LINDEN","EDEGEM"
11013,"11013A03-","POSDIJK","EDEGEM"
11013,"11013A040","BOERENLEGER","EDEGEM"
11013,"11013A00-","EDEGEM-CENTRUM","EDEGEM"
11013,"11013A20-","TER BEKE","EDEGEM"
11013,"11013A21-","ROZENHOF","EDEGEM"
11013,"11013A101","EEKHOF - ST.JOZEF","EDEGEM"
11013,"11013A11-","ELSDONK","EDEGEM"
11013,"11013A19-","DRIE EIKEN","EDEGEM"
11013,"11013A132","MOLENVELD","EDEGEM"
11013,"11013A142","AAN DE HOEVE","EDEGEM"
11013,"11013A181","MOLENVELD-ZUID","EDEGEM"
11016,"11016A021","KLOOSTERSTRAAT-OOST","ESSEN"
11016,"11016A042","HONDSBERG","ESSEN"
11016,"11016A000","ESSEN-CENTRUM","ESSEN"
11016,"11016A010","HEUVEL","ESSEN"
11016,"11016A401","STATION","ESSEN"
11016,"11016A1AJ","WILDERT WEEKENDZONE-OOST","ESSEN"
11016,"11016A200","HORENDONK","ESSEN"
11016,"11016A262","HORENDONK-WEEKENDZONE","ESSEN"
11016,"11016A273","INDUSTRIEZONE","ESSEN"
11016,"11016A281","STEENPAAL - GROTE HORENDONK","ESSEN"
11016,"11016A291","SCHANKER - SCHAM","ESSEN"
11016,"11016A300","ESSEN - HOEK","ESSEN"
11016,"11016A052","DE VENNEN - DE WERF","ESSEN"
11016,"11016A091","SPIJKER - ZANDSTRAAT","ESSEN"
11016,"11016A101","WILDERT-OOST","ESSEN"
11016,"11016A112","WILDERT-WEST","ESSEN"
11016,"11016A180","VISSENHEUVEL - ZILVEREN HOEK","ESSEN"
11016,"11016A191","WILDVEN","ESSEN"
11016,"11016A412","VELDWEG","ESSEN"
11016,"11016A501","HEIKANT","ESSEN"
11016,"11016A592","PAARDENHOEK-WILDERTSE DUINTJES","ESSEN"
11016,"11016A391","NOORDENEIND - ROUWMOERHOEF - WATERWINNING","ESSEN"
11016,"11016A3AJ","WILDERT - WEEKENDZONE-WEST","ESSEN"
11016,"11016A691","MOLENWIJK - VOORTSE HOEVE","ESSEN"
11016,"11016A60-","KALMTHOUTSE HOEK","ESSEN"
11018,"11018A122","SINT-BERNARD","HEMIKSEM"
11018,"11018A010","HOOFDBOS","HEMIKSEM"
11018,"11018A143","SCHELSE BOS","HEMIKSEM"
11018,"11018A111","KERKENEINDE","HEMIKSEM"
11018,"11018A101","HEUVELSTRAAT","HEMIKSEM"
11018,"11018A170","NIJVERHEIDSZONE-OOST","HEMIKSEM"
11018,"11018A132","KERKE BOS","HEMIKSEM"
11018,"11018A000","HEMIKSEM-DORP","HEMIKSEM"
11018,"11018A030","VARENVELDEN","HEMIKSEM"
11018,"11018A042","KALLEBEEK","HEMIKSEM"
11018,"11018A1MJ","NIJVERHEIDSZONE - SCHELDE-Z.","HEMIKSEM"
11018,"11018A021","HEMIKSEM-CENTRUM","HEMIKSEM"
11018,"11018A090","KASTEEL","HEMIKSEM"
11018,"11018A054","BOUWERIJVELDEN","HEMIKSEM"
11018,"11018A070","HERBEKE - TERLOCHT","HEMIKSEM"
11021,"11021A091","VELDKANT-VERSPREIDE BEWONING","HOVE"
11021,"11021A081","FRUITHOUT","HOVE"
11021,"11021A062","VELDKANT","HOVE"
11021,"11021A02-","KLEINE MIJL","HOVE"
11021,"11021A19-","HOOFSE HOEK","HOVE"
11021,"11021A00-","HOVE-CENTRUM","HOVE"
11021,"11021A01-","GEELHAND","HOVE"
11021,"11021A03-","GRENS EDEGEM","HOVE"
11021,"11021A04-","RATTENNEST","HOVE"
11021,"11021A052","FRUITHOUT-ZUID","HOVE"
11022,"11022A232","NIEUWE WIJK - HEIDE","KALMTHOUT"
11022,"11022A21-","DENNENDAAL","KALMTHOUT"
11022,"11022A201","OUD-HEIDE","KALMTHOUT"
11022,"11022A49-","VENETIE","KALMTHOUT"
11022,"11022A22-","GEUZENBAK","KALMTHOUT"
11022,"11022A412","HEIKANT - MAATJES","KALMTHOUT"
11022,"11022A50-","KRUISSTRAAT","KALMTHOUT"
11022,"11022A39-","HANDELAAR","KALMTHOUT"
11022,"11022A401","NIEUWMOER-CENTRUM","KALMTHOUT"
11022,"11022A181","NATUURRESERVAAT","KALMTHOUT"
11022,"11022A19-","DE GREEF","KALMTHOUT"
11022,"11022A382","DUFFELAAR","KALMTHOUT"
11022,"11022A582","FOKSEMAAT","KALMTHOUT"
11022,"11022A28-","WITTE  HOEVESEHEIDE","KALMTHOUT"
11022,"11022A001","KALMTHOUT-CENTRUM-OOST","KALMTHOUT"
11022,"11022A012","KALMTHOUT-CENTRUM-WEST","KALMTHOUT"
11022,"11022A2PA","SCHIETVELD","KALMTHOUT"
11022,"11022A30-","ACHTERBROEK-CENTRUM","KALMTHOUT"
11022,"11022A2AA","HOLLE KELDER","KALMTHOUT"
11022,"11022A2MA","INDUSTRIE","KALMTHOUT"
11022,"11022A692","GROENENDRIES","KALMTHOUT"
11022,"11022A02-","KIJKUIT-WEST","KALMTHOUT"
11022,"11022A31-","ACHTERBROEK - WUUSTWEZEL","KALMTHOUT"
11022,"11022A322","HEIKEN-NOORD","KALMTHOUT"
11022,"11022A132","MERBORETUM-NOORD","KALMTHOUT"
11022,"11022A10-","KALMTHOUT-DORP","KALMTHOUT"
11022,"11022A591","STOK 1300 M","KALMTHOUT"
11022,"11022A682","HEIKEN-ZUID","KALMTHOUT"
11022,"11022A080","KALMTHOUT-VERSPR. BEW.-OOST","KALMTHOUT"
11022,"11022A091","VOGELENZANG","KALMTHOUT"
11022,"11022A11-","HEUVEL","KALMTHOUT"
11022,"11022A120","ACHT ZALIGHEDEN","KALMTHOUT"
11022,"11022A48-","MARIJNEVENNEN - MAATJES","KALMTHOUT"
11022,"11022A423","ZILVERENHOEK","KALMTHOUT"
11022,"11022A032","BEZEMHEIDE","KALMTHOUT"
11023,"11023B330","KLEIN HEIKEN","KAPELLEN"
11023,"11023B32-","DE STERRE","KAPELLEN"
11023,"11023A291","SCHIETVELD","KAPELLEN"
11023,"11023B30-","ZILVERENHOEK","KAPELLEN"
11023,"11023B391","VLOEIENDE","KAPELLEN"
11023,"11023B31-","HAZELDONK","KAPELLEN"
11023,"11023A04-","BEAULIEU","KAPELLEN"
11023,"11023A050","STARRENHOF","KAPELLEN"
11023,"11023A062","DENNENBURG","KAPELLEN"
11023,"11023B40-","HOOGBOOM","KAPELLEN"
11023,"11023A03-","HOEVENSE BAAN","KAPELLEN"
11023,"11023A00-","KAPELLEN-CENTRUM","KAPELLEN"
11023,"11023A01-","BEUKENHOF","KAPELLEN"
11023,"11023A02-","ESSENHOUT - ZILVEREN HOEK","KAPELLEN"
11023,"11023A091","MIDDELBEEK","KAPELLEN"
11023,"11023A212","GOLF","KAPELLEN"
11023,"11023A280","WOLVEBOS","KAPELLEN"
11023,"11023A122","PUTTE-OOST","KAPELLEN"
11023,"11023A133","RIJMAKERSBOS","KAPELLEN"
11023,"11023B49-","VERLOREN HOEK - BUNGE","KAPELLEN"
11023,"11023A11-","ERTBRAND","KAPELLEN"
11023,"11023A08-","KAPELLEN VERSPR. BEW.-WEST","KAPELLEN"
11023,"11023A191","ERTBRAND - FORT","KAPELLEN"
11023,"11023A200","KAPELLENBOS-CENTRUM","KAPELLEN"
11023,"11023A10-","PUTTE-CENTRUM","KAPELLEN"
11024,"11024A09-","KONTICH - VERSPR. BEW.-NOORD","KONTICH"
11024,"11024A072","INDUSTRIETERREIN","KONTICH"
11024,"11024A10-","BOONWIT","KONTICH"
11024,"11024A30-","VERBRANDE HOEVE","KONTICH"
11024,"11024A05-","BLAUWE STEEN","KONTICH"
11024,"11024A291","BABBELKROON - DUFFELSE HOEK","KONTICH"
11024,"11024A132","PIERSSTRAAT","KONTICH"
11024,"11024A412","REEP","KONTICH"
11024,"11024A00-","KONTICH-CENTRUM","KONTICH"
11024,"11024A280","BOUTERSEM - BROEKBOS","KONTICH"
11024,"11024A02-","LIJSTERBOL - KRUISSCHANSLEI","KONTICH"
11024,"11024A03-","TUINWIJK - GROENINGENLEI","KONTICH"
11024,"11024A04-","ALTENA","KONTICH"
11024,"11024A01-","BROEKBEEMDEN - NACHTEGAAL","KONTICH"
11024,"11024A1MA","INDUSTRIEZONE - SATENROZEN","KONTICH"
11024,"11024A111","SINT-RITA","KONTICH"
11024,"11024A142","HOGE AARD","KONTICH"
11024,"11024A220","SCHEIHAGEN","KONTICH"
11024,"11024B00-","WAARLOOS-KERN","KONTICH"
11024,"11024A1PA","VUILE PLAS - PANNEBOSSEN","KONTICH"
11024,"11024A200","KONTICH - KAZERNEN","KONTICH"
11024,"11024A191","KEIZERSHOEK-RIJKEROOI-VALVEKEN","KONTICH"
11024,"11024B190","DE KEIZERENBERG","KONTICH"
11024,"11024B012","KERKEVELDEN","KONTICH"
11024,"11024A423","WILDVELD","KONTICH"
11024,"11024A210","NIEUW KONTICH","KONTICH"
11024,"11024B08-","TERBEECK","KONTICH"
11024,"11024A434","TANGHOF","KONTICH"
11024,"11024B091","BEEKBOSHOEK","KONTICH"
11025,"11025A08-","BEEKHOEK","LINT"
11025,"11025A091","ROETAARDSHOEK","LINT"
11025,"11025A042","MOEDERHOEVE","LINT"
11025,"11025A053","SCHUURVELD","LINT"
11025,"11025A184","LOUWERIJK","LINT"
11025,"11025A01-","NIEUW KWARTIER","LINT"
11025,"11025A02-","LINTZ-VELD","LINT"
11025,"11025A19-","LUITERSHEIDE","LINT"
11025,"11025A000","LINT-CENTRUM","LINT"
11029,"11029A13-","SAVELKOUL","MORTSEL"
11029,"11029A172","HEIRBAAN","MORTSEL"
11029,"11029A12-","DRABSTRAAT","MORTSEL"
11029,"11029A14-","CANTECROY","MORTSEL"
11029,"11029A191","GASTHUISHOEVEN","MORTSEL"
11029,"11029A00-","OUDE-GOD","MORTSEL"
11029,"11029A11-","SINT-JOZEF","MORTSEL"
11029,"11029A372","SINT-AMEDEUS","MORTSEL"
11029,"11029A041","FORTSTRAAT","MORTSEL"
11029,"11029A07-","VREDEBAAN","MORTSEL"
11029,"11029A01-","TOMMELT","MORTSEL"
11029,"11029A301","ZILVERBEEK","MORTSEL"
11029,"11029A22-","OOSTERVELD","MORTSEL"
11029,"11029A18-","FORT IV","MORTSEL"
11029,"11029A10-","MORTSEL - DORP","MORTSEL"
11029,"11029A02-","HOF VAN RIETH","MORTSEL"
11029,"11029A232","AGFA-GEVAERT","MORTSEL"
11029,"11029A201","LUITHAGEN","MORTSEL"
11029,"11029A282","VLIEGVELD","MORTSEL"
11029,"11029A242","TEN DORPE","MORTSEL"
11029,"11029A211","DIESEGHEM","MORTSEL"
11029,"11029A27-","VARENTHOF","MORTSEL"
11030,"11030A00-","NIEL-CENTRUM","NIEL"
11030,"11030A052","NIEL - BIEZERD-WEST","NIEL"
11030,"11030A01-","NIEL - DORP-OOST","NIEL"
11030,"11030A091","BROEK","NIEL"
11030,"11030A02-","NIEL - DORP-WEST","NIEL"
11030,"11030A10-","HELLEGAT - STEENBAKKERIJEN","NIEL"
11030,"11030A03-","NIELSE MATEN","NIEL"
11030,"11030A17-","POTAARDESTRAAT","NIEL"
11035,"11035A30-","VERLOREN KOST","RANST"
11035,"11035A20-","SPRUITERSHOF","RANST"
11035,"11035A39-","TUSSEN MAAS EN MOOR -HOGE AARD","RANST"
11035,"11035C01-","VELD - HET LOO","RANST"
11035,"11035A29-","SCHAWIJK","RANST"
11035,"11035B00-","OELEGEM-CENTRUM","RANST"
11035,"11035A08-","SCHAPENVONDER","RANST"
11035,"11035A091","GROT-STREPENHOEVE","RANST"
11035,"11035B2PA","VERLOREN VELDEN","RANST"
11035,"11035C00-","BROECHEM-CENTRUM","RANST"
11035,"11035D19-","ALLIERS HEIDE","RANST"
11035,"11035D29-","BRITSE BASIS","RANST"
11035,"11035A10-","MILLEGEM","RANST"
11035,"11035D10-","HET ALLIERS","RANST"
11035,"11035B080","BOLKERHOEVE","RANST"
11035,"11035B091","RUNDVOORT - VRIESEL","RANST"
11035,"11035B19-","HALSE HOEK","RANST"
11035,"11035B2MA","TER STRATEN","RANST"
11035,"11035C09-","DE BIEST","RANST"
11035,"11035B010","SCHRANSHOEVE","RANST"
11035,"11035B02-","EVERHOEK","RANST"
11035,"11035B032","LINDBERGHOEVE","RANST"
11035,"11035B043","KNOD","RANST"
11035,"11035D012","HOOG -TONGEL -VEN -LEEUWERIK","RANST"
11035,"11035D082","BOLLAAK","RANST"
11035,"11035D0AA","HET TOREKEN","RANST"
11035,"11035D0PA","DE HEIDE VELDEN","RANST"
11035,"11035C022","BROOT","RANST"
11035,"11035C19-","MOLLENT","RANST"
11035,"11035C29-","VREMDERHOEVEN","RANST"
11035,"11035C39-","MOOR","RANST"
11035,"11035D001","EMBLEM-CENTRUM","RANST"
11035,"11035A000","RANST-CENTRUN","RANST"
11035,"11035A01-","DOGGENHOUT","RANST"
11035,"11035A022","ZEVENBERGEN","RANST"
11035,"11035C081","NIERLENDERS","RANST"
11037,"11037C000","REET-CENTRUM","RUMST"
11037,"11037C010","REET-DORP-NOORD","RUMST"
11037,"11037B091","STEENBAKKERIJEN","RUMST"
11037,"11037B01-","1 MEI-BUURT","RUMST"
11037,"11037B022","MOLLEVELD","RUMST"
11037,"11037C022","CLEMENSHOEK","RUMST"
11037,"11037A01-","KLEINE LANDEIGENDOM","RUMST"
11037,"11037A19-","LAZERNIJ - HOGE VOSBERG","RUMST"
11037,"11037B00-","TERHAGEN-KERN","RUMST"
11037,"11037C20-","STATIE","RUMST"
11037,"11037C100","DE VAART","RUMST"
11037,"11037A02-","STEENBERGHOEK","RUMST"
11037,"11037C081","REET-VERSPR. BEW.-ZUIDWEST","RUMST"
11037,"11037C19-","GROTE PAEPENDAELEN","RUMST"
11037,"1103710PQ","OUDE NETE-ARM","RUMST"
11037,"11037C110","PREDIKHERENHOEVE","RUMST"
11037,"11037C12-","TURKIJE","RUMST"
11037,"11037C090","MORENHOEK - BEURS","RUMST"
11037,"11037A080","STEENBAKKERIJEN","RUMST"
11037,"11037A091","AUTOSNELWEG","RUMST"
11037,"11037A0ON","RUMST-CENTRUM","RUMST"
11037,"11037C180","PIERSTRAAT","RUMST"
11037,"11037A032","MORENHOEK","RUMST"
11037,"11037A10-","VOSBERG","RUMST"
11038,"11038A000","SCHELLE-DORP","SCHELLE"
11038,"11038A010","MIKMAN","SCHELLE"
11038,"11038A020","MAAIENHOEK","SCHELLE"
11038,"11038A1BR","TULPENAREN","SCHELLE"
11038,"11038A04-","BOERENHOEK","SCHELLE"
11038,"11038A070","LAAR","SCHELLE"
11038,"11038A030","LAARHOEK","SCHELLE"
11038,"11038A090","ZINKVAL - SPELTEN","SCHELLE"
11038,"11038A1AR","KOEKOEK","SCHELLE"
11039,"11039B01-","HERTEBOS","SCHILDE"
11039,"11039B02-","HOGE HAAR","SCHILDE"
11039,"11039A29-","KOUWENBERG","SCHILDE"
11039,"11039A02-","SCHILDE-CENTRUM-TURNHOUTSEBAAN","SCHILDE"
11039,"11039A03-","DE REST","SCHILDE"
11039,"11039B000","'S GRAVENWEZEL-CENTRUM","SCHILDE"
11039,"11039A00-","SCHILDE-DORP","SCHILDE"
11039,"11039A010","LINDENHOEK","SCHILDE"
11039,"11039B08-","'S GRAVENWEZEL-VERSPR. BEW. ZUID-WEST","SCHILDE"
11039,"11039A28-","DEN DRIJHOEK-ZUID","SCHILDE"
11039,"11039A22-","STEIJNHOEVEN","SCHILDE"
11039,"11039B032","ZONNEBOS","SCHILDE"
11039,"11039A04-","PICARDIE","SCHILDE"
11039,"11039A081","SCHILDEHOF - SPREEUWENBERG","SCHILDE"
11039,"11039A09-","HET MOER","SCHILDE"
11039,"11039A23-","HEIDEMOLEN","SCHILDE"
11039,"11039B10-","BELLEMONT","SCHILDE"
11039,"11039B19-","HOF TER LINDEN - DE ZETTEN","SCHILDE"
11039,"11039A20-","DEN DRIJHOEK-NOORD","SCHILDE"
11039,"11039B091","OUDAAN - LAGE HAAR","SCHILDE"
11039,"11039A10-","BERGEN-ZUID","SCHILDE"
11039,"11039A11-","BERGEN-NOORD","SCHILDE"
11039,"11039A122","DE LOOCK","SCHILDE"
11039,"11039A21-","KLEINE WATERSTR.-SCHILDESTRAND","SCHILDE"
11040,"11040A67-","ALBERTKANAAL-ZUID","SCHOTEN"
11040,"11040A050","BLOEMENDAAL","SCHOTEN"
11040,"11040A060","KLEINVELD","SCHOTEN"
11040,"11040A211","WITHOF","SCHOTEN"
11040,"11040A490","ST.JOBSEBAAN - ZWAN","SCHOTEN"
11040,"11040A50-","KLEINE BAREEL","SCHOTEN"
11040,"11040A201","DEUZELD","SCHOTEN"
11040,"11040A480","ELSHOUTHEIDE","SCHOTEN"
11040,"11040A02-","SCHOTEN-CENTRUM ZUIDWEST","SCHOTEN"
11040,"11040A03-","BORGEIND","SCHOTEN"
11040,"11040A040","HEIKANT","SCHOTEN"
11040,"11040A0AA","DE LIST","SCHOTEN"
11040,"11040A01-","SCHOTEN-CENTRUM-ZUID","SCHOTEN"
11040,"11040A072","BRAAM","SCHOTEN"
11040,"11040A091","GEMEENTELIJK DOMEIN","SCHOTEN"
11040,"11040A00-","SCHOTEN-CENTRUM","SCHOTEN"
11040,"11040A232","KRUININGEN","SCHOTEN"
11040,"11040A14-","KONINGSHOF","SCHOTEN"
11040,"11040A182","PETAPPELTOREN","SCHOTEN"
11040,"11040A191","SEPENBURG","SCHOTEN"
11040,"11040A12-","WETSCHOT","SCHOTEN"
11040,"11040A0PA","VERBINDINGSGEBIED AMERO - VORDENSTEIN","SCHOTEN"
11040,"11040A10-","DONK","SCHOTEN"
11040,"11040A222","WINKELSTAP","SCHOTEN"
11040,"11040A410","SAS 6","SCHOTEN"
11040,"11040A13-","BERKENRODE","SCHOTEN"
11040,"11040A391","ZEURT","SCHOTEN"
11040,"11040A11-","SCHOTENHOF","SCHOTEN"
11040,"11040A27-","ALBERTKANAAL-NOORD","SCHOTEN"
11040,"11040A291","CALESBERG","SCHOTEN"
11040,"11040A242","VOORSCHOTEN","SCHOTEN"
11040,"11040A40-","HEIDEBAD","SCHOTEN"
11040,"11040A322","KROMVEN","SCHOTEN"
11040,"11040A381","BOTERMELK","SCHOTEN"
11040,"11040A30-","ELSHOUT","SCHOTEN"
11040,"11040A253","BOEKENBORG","SCHOTEN"
11040,"11040A312","LAARSEBEEK","SCHOTEN"
11044,"11044A001","STABROEK-CENTRUM-WEST","STABROEK"
11044,"11044B001","HOEVENEN-CENTRUM","STABROEK"
11044,"11044B012","WITVEN","STABROEK"
11044,"1104411PQ","ACHTERHOEK","STABROEK"
11044,"11044A21-","GALGEVELD - WATERSTRAAT","STABROEK"
11044,"11044B100","KREKELBERGSTRAAT - HOGE WEG","STABROEK"
11044,"11044B11-","HOGEWEG - 'S HERTOGENDIJK","STABROEK"
11044,"11044B022","KREKELBERG","STABROEK"
11044,"11044A010","LASSENHOF - HOOGEIND","STABROEK"
11044,"11044A042","HAZEPAD","STABROEK"
11044,"11044A0PN","FORT","STABROEK"
11044,"11044A02-","'S HERTOGENDIJK","STABROEK"
11044,"11044A032","STABROEK-CENTRUM-OOST","STABROEK"
11044,"11044A191","RAVENHOF","STABROEK"
11044,"11044A10-","PUTTE - DRIEHOEK","STABROEK"
11044,"11044A112","PLANTIJN","STABROEK"
11044,"11044B091","POLDERS","STABROEK"
11044,"11044B19-","ETTENHOVENSE POLDER - VERSPREIDE BEWONING OOST","STABROEK"
11050,"11050A091","ERTBRUGGE","WIJNEGEM"
11050,"11050A08-","WIJNEGEM HOF","WIJNEGEM"
11050,"11050A01-","WIJNEGEM-CENTRUM-ZUID","WIJNEGEM"
11050,"11050A073","DEN HOEK","WIJNEGEM"
11050,"11050A052","FORT","WIJNEGEM"
11050,"11050A02-","KOOLSVELD","WIJNEGEM"
11050,"11050A03-","RUGGEVELD","WIJNEGEM"
11050,"11050A000","WIJNEGEM-CENTRUM-NOORD","WIJNEGEM"
11050,"11050A19-","VERBRANDE HOF","WIJNEGEM"
11050,"11050A274","DORENBOS","WIJNEGEM"
11050,"11050A100","STOKERIJ","WIJNEGEM"
11050,"11050A04-","ZEVENBUNDER","WIJNEGEM"
11050,"11050A110","MOLENHEIDE","WIJNEGEM"
11052,"11052A100","KANDONKLAAR","WOMMELGEM"
11052,"11052A110","VOGELZANG","WOMMELGEM"
11052,"11052A12-","VAN ASSCHESTRAAT","WOMMELGEM"
11052,"11052A091","VERBRANDHOF - DE STOMME","WOMMELGEM"
11052,"11052A08-","KAPELLEVELD","WOMMELGEM"
11052,"11052A072","DOORNBOOM","WOMMELGEM"
11052,"11052A212","TIP","WOMMELGEM"
11052,"11052A28-","ROLLEBEEK-OOST","WOMMELGEM"
11052,"11052A052","VERBRANDE  LEI","WOMMELGEM"
11052,"11052A200","TERNESSELEI","WOMMELGEM"
11052,"11052A3PA","BEEMDKANT-DE KEER","WOMMELGEM"
11052,"11052A010","KALLEMENT","WOMMELGEM"
11052,"11052A290","GUDDEGEM","WOMMELGEM"
11052,"11052A3MA","SINT- JANS KAPEL","WOMMELGEM"
11052,"11052A180","GULKENRODE - FORT 2 - SCHRANSHOEVE - MOFFENHOEVE","WOMMELGEM"
11052,"11052A02-","SPORTCENTRUM - ST.-DAMIAANSTR.","WOMMELGEM"
11052,"11052A191","IMMERSEELVELD","WOMMELGEM"
11052,"11052A00-","WOMMELGEM-CENTRUM","WOMMELGEM"
11052,"11052A03-","DOORNAARDSTRAAT","WOMMELGEM"
11052,"11052A041","HERENTALSE BAAN","WOMMELGEM"
11053,"11053B033","HENNINGEN","WUUSTWEZEL"
11053,"11053A02-","BREKELEN","WUUSTWEZEL"
11053,"11053A03-","MOLENBERGEN","WUUSTWEZEL"
11053,"11053A000","WUUSTWEZEL-CENTRUM","WUUSTWEZEL"
11053,"11053A1QB","BOSDUIN","WUUSTWEZEL"
11053,"11053B01-","NEERVEN","WUUSTWEZEL"
11053,"11053B022","MOLENAKKER","WUUSTWEZEL"
11053,"11053B081","DE DONK - SPAPELHEIDE","WUUSTWEZEL"
11053,"11053B09-","SNEPPEL","WUUSTWEZEL"
11053,"11053A21-","WESTDOORN-KERN","WUUSTWEZEL"
11053,"11053B000","LOENHOUT-CENTRUM","WUUSTWEZEL"
11053,"11053A1BB","KEIENVEN","WUUSTWEZEL"
11053,"11053A1PA","AKKERVEKEN","WUUSTWEZEL"
11053,"11053A052","RIJSVENNEN","WUUSTWEZEL"
11053,"11053A091","STERBOS","WUUSTWEZEL"
11053,"11053A101","GOOREIND-KERN","WUUSTWEZEL"
11053,"11053A04-","KRUISWEG","WUUSTWEZEL"
11053,"11053A122","GOOREIND - BREDABAAN","WUUSTWEZEL"
11053,"11053A132","GOED KOCH","WUUSTWEZEL"
11053,"11053A1AA","MARTENDIJK","WUUSTWEZEL"
11053,"11053A11-","OUD GOOREIND","WUUSTWEZEL"
11053,"11053A681","GINHOVEN - C.O. BOSSEN","WUUSTWEZEL"
11053,"11053A381","WITGOOR","WUUSTWEZEL"
11053,"11053A391","WOLFSHEUVEL","WUUSTWEZEL"
11053,"11053A622","HOFAKKER","WUUSTWEZEL"
11053,"11053A29-","WESTDOORN-VERSPREIDE BEWONING","WUUSTWEZEL"
11053,"11053B19-","HERSELING - VORSSINGERS","WUUSTWEZEL"
11053,"11053A512","KRUISSTRAAT","WUUSTWEZEL"
11053,"11053B10-","TERBEEK","WUUSTWEZEL"
11053,"11053B18-","POPENDONK","WUUSTWEZEL"
11053,"11053A480","TEREIK","WUUSTWEZEL"
11053,"11053A49-","HUISHEUVEL - STEERTHEUVEL","WUUSTWEZEL"
11053,"11053A591","OUDERSEEL - HEIKEN","WUUSTWEZEL"
11053,"11053A610","DE VLOEIKENS","WUUSTWEZEL"
11053,"11053A400","BRAKEN","WUUSTWEZEL"
11054,"11054A0BA","DE STEVENS","ZANDHOVEN"
11054,"11054A0CB","DRIEHOEKSTRAAT","ZANDHOVEN"
11054,"11054C0PA","KRABBELS","ZANDHOVEN"
11054,"11054C081","MENKHOEVEN - VROEGEINDE","ZANDHOVEN"
11054,"11054C0AA","SLANGENBOS","ZANDHOVEN"
11054,"11054A19-","HOOIDONK","ZANDHOVEN"
11054,"11054A0AA","BOGAEREVELDEN","ZANDHOVEN"
11054,"11054A02-","ZANDHOVEN UITBREIDING-ZUID","ZANDHOVEN"
11054,"11054E091","HOF VAN MASSENHOVEN","ZANDHOVEN"
11054,"1105410PQ","KLEINE BEEK","ZANDHOVEN"
11054,"11054A00-","ZANDHOVEN-CENTRUM","ZANDHOVEN"
11054,"11054A0PA","HOFEINDE","ZANDHOVEN"
11054,"11054A0QB","DONK","ZANDHOVEN"
11054,"11054E022","TULPENLAAN","ZANDHOVEN"
11054,"11054C19-","NEDERVIERSEL","ZANDHOVEN"
11054,"11054A01-","SCHALIENHOF","ZANDHOVEN"
11054,"11054C01-","ZANDHEIDE - KEULSE BAAN","ZANDHOVEN"
11054,"11054C112","MENKHOEVEN-OOST","ZANDHOVEN"
11054,"11054B08-","DE ROOSTEN - DRAAIBOOM","ZANDHOVEN"
11054,"11054B00-","PULDERBOS-CENTRUM","ZANDHOVEN"
11054,"11054B01-","MOLENHEIDE","ZANDHOVEN"
11054,"11054B022","VIESENBOS","ZANDHOVEN"
11054,"11054D0AA","HERENTALSEBAAN","ZANDHOVEN"
11054,"11054B091","GROTE EN KLEINE HEIDE","ZANDHOVEN"
11054,"11054C00-","PULLE-CENTRUM","ZANDHOVEN"
11054,"11054E08-","LAMMERENBERG","ZANDHOVEN"
11054,"11054E01-","WATERSCHAP","ZANDHOVEN"
11054,"11054D0PA","DE BERGEN","ZANDHOVEN"
11054,"11054D00-","VIERSEL-DORP","ZANDHOVEN"
11054,"11054D08-","VEN","ZANDHOVEN"
11054,"11054D19-","VIERSELDIJK","ZANDHOVEN"
11054,"11054E00-","MASSENHOVEN-DORP","ZANDHOVEN"
11055,"11055A0BP","KIEVIT","ZOERSEL"
11055,"11055A224","ZOERSELHOEK","ZOERSEL"
11055,"11055A000","ZOERSEL-CENTRUM","ZOERSEL"
11055,"11055A213","RISSCHOT","ZOERSEL"
11055,"11055A235","SCHRIEKHEIDE","ZOERSEL"
11055,"11055A091","ZOERSELHOF","ZOERSEL"
11055,"11055A03-","HET GELEG","ZOERSEL"
11055,"11055B000","HALLE-CENTRUM","ZOERSEL"
11055,"11055A11-","SINT-ANTONIUS - KLINIEK","ZOERSEL"
